CHR	START	END	"SRR089523"	"SRR089526"	"SRR089529"	"SRR089533"	"SRR089542"	"SRR089550"	"SRR089561"	"SRR089564"	"SRR089568"	"SRR089573"	"SRR089577"	"SRR089578"	"SRR089580"	"SRR089583"	"SRR089586"	"SRR089589"	"SRR089591"	"SRR089592"	"SRR089593"	"SRR089594"	"SRR089595"	"SRR089596"	"SRR089597"	"SRR089598"	"SRR089599"	"SRR089600"	"SRR089601"	"SRR089602"	"SRR089603"	"SRR089604"	"SRR089605"	"SRR089606"	"SRR089607"	"SRR089608"	"SRR089609"	"SRR089610"	"SRR089646"	"SRR089659"	"SRR089662"	"SRR089663"	"SRR089664"	"SRR089665"	"SRR089666"	"SRR089694"	"SRR089695"	"SRR089696"	"SRR089697"	"SRR089698"	"SRR089699"	"SRR089700"	"SRR089701"	"SRR089702"	"SRR089705"	"SRR089706"	"SRR089707"	"SRR089708"	"SRR089709"	"SRR089710"	"SRR089711"	"SRR089712"	"SRR089713"	"SRR089714"	"SRR089715"	"SRR089716"	"SRR089717"	"SRR089719"	"SRR089722"	"SRR089730"	"SRR089731"	"SRR089733"	"SRR089748"	"SRR089749"	"SRR089750"	"SRR089751"	"SRR089752"	"SRR089753"	"SRR089754"	"SRR089755"	"SRR089756"	"SRR089757"	"SRR089817"	"SRR090126"	"SRR090129"	"SRR090130"	"SRR090131"	"SRR090133"	"SRR090135"	"SRR090142"	"SRR090144"	"SRR090155"	"SRR090156"	"SRR090158"	"SRR090159"	"SRR090198"	"SRR090206"	"SRR090209"	"SRR090210"	"SRR090211"	"SRR090212"	"SRR090213"
chr3	117799322	117849533	1.00755671639343	0.762001030066781	1.0387416926973	1.07391621811755	1.52676007411688	1.05332969332536	1.02524424279555	1.00853634967398	1.01821951612532	0.990589961496666	0.952808214910618	1.0444863279439	1.01950097582988	1.01143023203475	1.01090324134775	1.77274603182451	1.0481407432714	1.05255385378895	0.976437937013384	0.975828398141471	1.01547214925216	0.967691705762223	1.01278539109407	1.03087662041243	1.00262639354097	1.0182064469462	0.991050316495799	0.977524057897038	1.03615601332641	0.982115556195505	1.03602167915374	1.01037641225668	1.08238594705811	1.00995788225198	1.00083227106946	1.04460044589984	1.49771327275719	1.51816893166543	1.55086947765678	1.59414318564734	1.50174485437739	1.56642437473729	1.52420106940862	1.57248869528755	1.50835071885108	1.35088822360931	1.5653250201764	1.59542678755184	1.59493035774782	1.41266197018274	1.73703872968402	1.46416946831866	0.998246493954512	1.03767027692482	0.983018497326825	0.997390832922119	0.951373572982985	1.00944265344118	1.00143268237236	1.07141256635403	1.05980239559751	1.01671000318587	0.957342545391118	1.03554109369913	1.71357950681573	1.01102807131399	1.00748236198818	1.01394236299592	1.07866470328391	1.01007046714729	1.73015055791255	1.02705196534839	1.0335818696782	1.04515863804704	0.821196869596711	0.9835602816567	1.01551401175924	1.07019250171059	1.60332972914036	1.5823414925135	1.5905006703573	1.73492612208491	1.66624238842566	1.69233792200803	1.56102659766267	1.58428083403622	1.7269749781194	1.70979755462807	1.67051723749304	1.63965293269154	1.61289409871132	1.71258253000597	1.70839693159955	1.71569197086872	1.69883929354155	1.76505356812129	1.67059701406465	1.78425347421712	1.69728097743276	1.74960689323904
chr3	169564473	169614971	0.79050206449916	0.64342663400705	0.869321372559685	1.07391621811755	1.35532272678145	1.07583073563132	1.02524424279555	1.00853634967398	1.01821951612532	0.990589961496666	0.83142289258904	0.989969963007442	1.01950097582988	1.01856804207559	1.01090324134775	1.77143232269744	1.0481407432714	1.05255385378895	0.976437937013384	0.962136314555676	1.01547214925216	0.718103647283061	1.01278539109407	1.03087662041243	0.958911430773656	0.938482336280134	0.991050316495799	0.977524057897038	0.944845712065512	0.982115556195505	1.00597092398102	1.01037641225668	0.966174558217765	1.00995788225198	1.00083227106946	1.04460044589984	1.46620453827508	1.46924258688327	1.47554756285171	1.49313465672095	1.45046062139589	1.47163312141983	1.46595420441358	1.49047089850999	1.49727840700239	1.51054903250833	1.52935188194957	1.56376973601426	1.26375657223363	1.35485314145668	1.37863688303729	1.41787414307999	1.02652802804774	1.00241344570044	0.951825494369602	1.02216106098253	0.951373572982985	1.00944265344118	1.00143268237236	1.08325035748259	1.05980239559751	1.01671000318587	0.957342545391118	1.03554109369913	0.592026055401553	1.01102807131399	1.00748236198818	1.01394236299592	1.07866470328391	1.01007046714729	1.16350616475613	0.970133647829089	0.964718007296251	1.00380597749382	0.853732971386782	0.865707292229404	1.01551401175924	1.07019250171059	1.13678739247295	0.981190908692099	1.11860412460713	1.12127049623825	1.17989872425007	1.16349121250607	1.02713521626797	1.07556902127461	1.15840287655764	1.14854043168114	1.18478815594401	1.0539212787777	1.13472468760755	1.16963596486404	1.148140866034	1.17886600660676	1.17044513962206	1.14834392672288	1.17498905794303	1.13536486248241	1.15147304590299	1.16110010598675
chr4	23788020	23838306	1.00055848652021	0.00785256274929195	1.04024680393298	1.13212874487098	0.553072663124317	0.981851484815082	0.997031527802542	1.00735112687269	1.01615571970955	1.00094652904017	1.04216400527548	1.0367102173737	0.997211695070903	0.976241822585983	0.969640590872942	0.598362206933556	0.958130515818503	1.01016579081943	1.01460834417023	1.00651657310955	1.00582787500872	1.06989582058344	0.998188909379752	0.980906962595343	0.976181710765007	0.944762740313513	0.978601587364054	1.01554137625176	1.26431709129289	0.996934329848396	1.0247684366235	1.02863891047349	1.03661400499958	0.960452698633832	1.08626748327065	0.990590344006401	0.640565906698445	0.636413097563504	0.617248887181829	0.618307350041151	0.66452970516104	0.655956561564256	0.671898921528718	0.67140548519118	0.607683543617335	0.697508267372563	0.664488983697545	0.691255141389226	0.679372893995412	0.724626473729374	0.679562007793828	0.542794489922221	1.08972632674066	0.995859927864649	0.992035351197697	1.00345216682184	0.982231469208391	0.980015692657656	1.01178453472248	1.04279497614294	0.994416963234931	1.00119284929882	1.05211440139649	0.983923597939308	1.25504691142428	0.999651692602465	0.969142058994744	1.11514290267359	1.01211934695566	0.961717798735318	0.948010240786541	0.970915168975769	1.02457482131815	0.994774964411659	1.01263703838502	1.01755773107362	0.994169384877492	0.935766511805593	0.982977021964681	0.910940255728333	0.922558098506477	0.909555048502174	0.925963921732182	0.91882660497181	0.925659903489221	0.931899198448188	0.94968738867326	1.07623547257699	0.970463307383021	0.81611637912661	0.951478368159584	0.943994990512781	0.941491845477482	0.659729817266665	0.824608780636763	1.0534186190654	0.723637576734471	0.707896753992691	0.972479487553319	0.960903212256357
chr4	79076171	79129142	1.05433323077721	0.289833160372306	1.04024680393298	1.15090438829912	0.58930825187256	0.981851484815082	0.997031527802542	0.980696208489909	0.995579476329495	0.977713910299492	0.976617291448466	1.00799459809939	1.02340983545515	0.976241822585983	0.881317350363611	0.608529234411234	0.958130515818503	0.985497111187637	0.994830094056946	0.912914585628899	1.02345267720065	1.00873391502228	0.973018090156867	0.980906962595343	0.976181710765007	0.944762740313513	0.973997518408346	1.01554137625176	0.754697039870015	0.996934329848396	1.0247684366235	0.962824840207486	0.957550129768515	0.960452698633832	0.997024608454445	0.990590344006401	0.640565906698445	0.642045173561049	0.617248887181829	0.634888655956038	0.629409450247367	0.632051687215233	0.443242082557076	0.431864716547417	0.607683543617335	0.603401439083959	0.664488983697545	0.442695476987939	0.669390746003195	0.673432865337905	0.705419776471494	0.471387625752922	1.1962577297848	0.995859927864649	0.985669791182039	0.982095634479655	0.982231469208391	0.975141753827753	0.972911507647202	1.04279497614294	0.994416963234931	0.96879892838266	1.05211440139649	0.983923597939308	0.546154541181382	0.988942251018744	0.969142058994744	0.968037554558919	1.01211934695566	0.96795001821394	0.700584404986523	0.970915168975769	0.978036634025899	0.994774964411659	1.03238284039927	0.996237180806206	0.971139765160194	0.935766511805593	0.700843136743511	0.655228414107284	0.665506997405393	0.7941892018666	0.690398917283462	0.673177144887157	0.691366462612851	0.69447510257324	0.699891251646759	0.832121998378389	0.694904274164241	0.617146606390626	0.727257262141367	0.705506516280573	0.676202821920921	0.467626649378227	0.616737623716755	0.705504692143728	0.477115223150048	0.472911510974131	0.729742905129341	0.716116975750467
chr4	131093409	131143683	0.79851599874083	0.582828498155779	1.04024680393298	1.03688770248241	0.563876960745259	0.97178370210373	0.997031527802542	0.980696208489909	0.990163567404162	0.977713910299492	0.976617291448466	0.959235088899796	0.997386413479836	0.976241822585983	0.912643534338179	0.490215147393509	1.07804543193948	1.01397954825407	0.994830094056946	0.912914585628899	0.954699582781821	1.00873391502228	0.973018090156867	0.980906962595343	0.976181710765007	0.944762740313513	0.973997518408346	1.01554137625176	0.944541073274753	0.996934329848396	1.0247684366235	0.962824840207486	0.957550129768515	0.960452698633832	0.997024608454445	0.990590344006401	0.640565906698445	0.642045173561049	0.617248887181829	0.634888655956038	0.666703194523705	0.632051687215233	0.443242082557076	0.431864716547417	0.609922957853688	0.632177029370908	0.664488983697545	0.442695476987939	0.669390746003195	0.204550603831624	0.677104193405554	0.707778960394999	0.930448802583232	0.995859927864649	0.97533793098446	0.982095634479655	0.982231469208391	0.975141753827753	0.972911507647202	1.04279497614294	0.994416963234931	0.96879892838266	0.943796235552849	0.983923597939308	0.501553051533198	0.988942251018744	0.969142058994744	0.968037554558919	1.01211934695566	0.96795001821394	0.700584404986523	0.970915168975769	0.978036634025899	0.994774964411659	1.03238284039927	0.934593423478269	0.971139765160194	0.935766511805593	0.700843136743511	0.731541552892976	0.653302656490182	0.715421536133962	0.690398917283462	0.681225316932288	0.691366462612851	0.69447510257324	0.699891251646759	0.567547574295494	0.694904274164241	0.606211286623121	0.727257262141367	0.705506516280573	0.676202821920921	0.467626649378227	0.659846959661034	0.705504692143728	0.472037516776653	0.47494000736755	0.729742905129341	0.685912898884743
chr4	182815325	182869328	1.04966674458959	0.625793867307873	1.10338379951288	0.478896435975272	0.605735394579114	0.97178370210373	0.997031527802542	0.980696208489909	0.990163567404162	0.925343298957951	1.00261275800626	0.959235088899796	0.950757153388447	0.976241822585983	0.753132545258396	0.310436242225288	0.610472577784219	1.03008068721159	0.994830094056946	0.987051273860064	0.9059096786715	0.897025003011465	0.973018090156867	0.980906962595343	0.976181710765007	0.944762740313513	0.973997518408346	1.01554137625176	0.944541073274753	0.996934329848396	1.0247684366235	0.962824840207486	0.800288634904872	0.960452698633832	0.889974999798028	0.990590344006401	0.640565906698445	0.642045173561049	0.617248887181829	0.634888655956038	0.622017526123966	0.632051687215233	0.443242082557076	0.431864716547417	0.347393687013294	0.632177029370908	0.647224008592405	0.442695476987939	0.669390746003195	0.197486218924728	0.635455695327158	0.468166800962076	1.01957385706233	0.882003445082544	0.941722112406467	0.982095634479655	0.982231469208391	0.975141753827753	0.972911507647202	1.04279497614294	0.973495284715069	0.96879892838266	0.943796235552849	0.983923597939308	0.541993842706004	0.929605333147223	0.969142058994744	0.968037554558919	0.926373393973391	0.96795001821394	0.700584404986523	0.982581585367091	0.978036634025899	0.994774964411659	1.03238284039927	0.934593423478269	0.971139765160194	0.935766511805593	0.729793723312926	0.627396977788954	0.653302656490182	0.731454604185056	0.690398917283462	0.681225316932288	0.63759013920759	0.69447510257324	0.699891251646759	0.547617249833323	0.694904274164241	0.562175213880058	0.643329174667004	0.651029454619395	0.676202821920921	0.467626649378227	0.659846959661034	0.627964076828702	0.472037516776653	0.451628120336925	0.729742905129341	0.685912898884743
chr5	43989465	44044828	0.851980085244183	1.03609732204954	1.06338870860599	1.10022112387612	0.569398392843897	0.587645485217976	1.0330131261827	1.00020196167328	1.01632420062605	0.97185989034497	1.07341968067346	1.01464166773498	0.891174453237143	1.01733481156806	1.01445935190883	0.670354811386206	0.947312833788626	0.871284308373011	0.999198236193687	1.02396763609537	1.08352888674022	1.00546297516692	0.981524896922932	1.02893120346205	1.02006762446997	0.986933422695586	1.01112141894162	1.01770599723267	1.00047806121787	0.979128734002137	0.905171404046486	1.00462851009604	0.99318083434981	1.02414293410531	0.989461702191795	0.993536769894136	0.643168401216848	0.635627088653071	0.632962457062777	0.631544825116175	0.650656735393088	0.647507386344751	0.632998806840427	0.665665861022454	0.656512206709319	0.64968916955624	0.658600735781632	0.667873637666081	0.72707902250831	0.628119140198239	0.476622715611466	0.717279084059255	0.993815685346371	0.999607282791875	1.06524516567531	1.01979661730837	1.03065605574633	1.01243899422956	1.01130664454081	1.02797758765277	0.858660256636398	0.992237276023947	0.882651909095169	1.00459938093053	0.519944741406538	0.977316667940143	1.01982937656089	1.02067085759067	1.01985450879271	1.01208985000336	0.716499590455851	0.796256853436971	0.99640112044494	0.922977210546321	1.0671025092811	0.992678238387387	0.99715096136386	0.952412650835815	0.778583029577952	0.684690947631703	0.762234538015712	0.72821320795327	0.696505083342845	0.706633211017547	0.687506134278709	0.706849358724915	0.71883145204945	0.680227232924704	0.721356205159541	0.708403386110641	0.665661314724034	0.712626712641139	0.734948070104142	0.710096991424965	0.721475268429464	0.743695424314158	0.724231869648912	0.797947391972183	0.683783560301871	0.712778038207746
chr5	100929114	100979291	0.927000188102041	1.15195723876892	1.07009794847235	1.1047197008504	0.569398392843897	0.98087723530043	1.02136557667444	1.01598635634708	0.998095212498207	0.981207670011529	1.00076329331243	1.01464166773498	0.970568274835578	1.01733481156806	1.01445935190883	0.706151687830721	0.929987450776615	1.0653671932979	0.985114248984777	1.02396763609537	1.03063381497789	1.04456827275099	0.955268997819475	0.988178648351131	0.984240544853042	0.998707575265926	1.01112141894162	1.01770599723267	1.00106201452827	0.996070907550023	1.00340355501313	0.996031900658312	1.01687444182031	1.06970775068411	0.989461702191795	0.993536769894136	0.643168401216848	0.635627088653071	0.637973290460598	0.617253766344116	0.633987918926654	0.647507386344751	0.632998806840427	0.665665861022454	0.656512206709319	0.55824790238723	0.658600735781632	0.643410559633291	0.712198398951176	0.661590889316058	0.50284907373157	0.703916927726942	0.998722804927268	0.999607282791875	1.06524516567531	1.02029859849343	1.03065605574633	1.01243899422956	1.01130664454081	1.02797758765277	0.883397090824791	0.992237276023947	1.0117002173316	1.00459938093053	0.0515849440074652	0.977316667940143	1.01982937656089	1.02067085759067	1.01985450879271	1.01208985000336	0.716499590455851	0.973063149257187	0.992053360425739	1.07825492828515	1.0671025092811	0.992678238387387	0.99715096136386	0.911439505436241	0.778583029577952	0.487613465103778	0.655157974506805	0.68553664413889	0.696505083342845	0.677770580920245	0.687506134278709	0.693694231935359	0.71883145204945	0.680227232924704	0.776693782216414	0.708403386110641	0.766345315242358	0.712626712641139	0.734948070104142	0.710096991424965	0.721475268429464	0.492771399576558	0.724231869648912	0.45245014472277	0.683783560301871	0.712778038207746
chr5	152539233	152591689	0.725999460540074	0.61421264880608	1.07009794847235	1.21580133354993	0.584301437203524	1.11666268477474	1.02136557667444	1.01598635634708	1.00751472882442	0.981207670011529	1.10217079878	1.01464166773498	1.04210727454731	1.01733481156806	1.01445935190883	0.713402933626494	0.929987450776615	1.05148981080896	0.985114248984777	1.02396763609537	1.03212207530394	1.10490443143554	0.955268997819475	0.988178648351131	0.984240544853042	0.998707575265926	1.01112141894162	1.01770599723267	1.00106201452827	1.06785572331069	1.02077110631169	0.996031900658312	0.476198888038084	0.897472078270884	0.989461702191795	0.993536769894136	0.655043393433172	0.664769018926554	0.650109653455201	0.647426851751747	0.670823639473847	0.659007061051945	0.660141436081467	0.663128031418791	0.648480010260434	0.628444139907508	0.690422362225569	0.672291493305303	0.743710384357218	0.675459610692333	0.489817795765458	0.704090170739607	0.998722804927268	0.938200719427923	1.06524516567531	1.02029859849343	1.01669177819388	1.01243899422956	1.01130664454081	1.02797758765277	1.04110438558169	1.02523438602405	1.0117002173316	1.00459938093053	0.622760358080903	0.977316667940143	1.01982937656089	1.02067085759067	1.01985450879271	1.01208985000336	0.704967443536848	0.973063149257187	0.992053360425739	1.05212111010748	1.0671025092811	0.992678238387387	0.99715096136386	0.911439505436241	1.05252721676058	0.299717417278019	0.834999167233789	0.712843368086488	0.731613856711213	0.717560337074648	0.713219421232326	0.727617458338147	0.704813189738509	0.716656782700184	0.736219147367349	0.701849889986368	0.735428636770967	0.712287662189613	0.764445017966064	0.740782148390333	0.728358175672367	0.521493292511669	0.74303591382667	0.539625436589244	0.693673207952107	0.720832106750869
chr6	23705445	23756081	1.14696072434572	0.850070255646237	1.04865274671397	1.18208865228897	1.25893611771012	1.05963406137802	1.00518446734832	0.995142784917821	0.980425498771779	1.50262736073476	1.10140920724657	0.981781537326494	1.04764284342392	1.00509886706402	1.02257885755283	1.12475707739472	1.10072629606267	1.03780124512927	0.980482876334464	1.00644340880602	1.00447569227259	0.976129328261431	1.03108286986813	0.958471538576643	1.0691623058513	1.04893454288262	1.02291817762963	1.06564764592487	1.08798832877702	0.991974519815771	0.976471170137777	1.03630959782273	1.02216230871044	0.958524600386318	0.977566055184941	0.98943802293276	1.06752714104939	1.07738375954558	1.09160614938255	1.0926824819582	1.0846725396382	1.29017800951236	1.11310948006625	1.0993175143952	1.1137198190913	0.799952329858916	0.903922776237951	1.11908844011817	1.07638681200513	1.21291296681127	1.16474438815701	1.16915496536634	1.00812562566875	1.01731727315495	1.02123434337426	1.19443345914079	0.982832408355543	1.00784511411067	0.993422955789136	1.00122317615539	1.0619588825382	1.00387477556737	0.935660862201265	1.00224100096353	0.0588042825369344	1.01016770979659	0.981346338982692	0.997375076649946	1.01145520268559	1.01657308110142	0.924789990317621	0.871502550302396	1.06475996535977	1.05627556392717	0.82135111850547	1.01412267781194	0.980115082250563	1.08923711337769	0.917069859654485	0.969011321922757	0.834368553091949	0.956856214013747	0.970827605551497	0.917440235770945	0.932281573811182	0.96570706678608	0.92598699729512	0.964353807882965	0.907540772881324	0.847685330898785	0.929085480782861	0.965852598033527	0.955038620207132	0.958069892216531	0.972514000326745	1.01248554415741	0.962866442623802	0.964364868341962	0.903102082690536	0.615591695748749
chr6	79202208	79253874	0.940925300558516	0.537645817062264	0.513798274182293	1.07008032860213	1.15344665301771	1.05963406137802	0.966757338593233	0.972622696409029	0.958866165451882	0.977643324418809	0.995167366633957	1.00170765074311	1.01684822442779	0.995230984129052	0.994001931580412	1.12475707739472	1.05813363376201	1.04799824381326	0.980482876334464	0.981887939701641	1.03829951766107	0.914853840733646	0.993627750568602	0.958471538576643	0.991889735980315	0.988189067582565	0.987170941296547	1.01014613256434	1.08798832877702	0.991974519815771	1.03163007861268	0.952217360640702	1.02487328105807	1.01596752790785	0.979650759097566	0.953882223358481	1.06752714104939	1.07738375954558	1.09160614938255	1.0926824819582	1.0382050486186	1.05805369241235	1.06081957924961	1.0993175143952	0.92764521564752	1.07993098493437	0.878203580818494	1.1173742078593	1.11535702805265	0.885098125725683	0.879602224474116	1.16915496536634	1.00812562566875	1.01731727315495	1.0352159856245	0.996655041770006	0.988423146345445	1.01273423785514	0.993422955789136	0.990118778419351	1.00584819394878	0.975836723875861	0.947085665317588	1.02000092735856	0.610188313095603	0.984161047085375	0.981346338982692	0.997375076649946	1.00105724463017	0.971312843505648	0.922555323113256	0.893702282646903	1.0073047988145	1.04133472470971	0.834005720353167	1.01412267781194	1.00119274683554	1.08375161475472	0.917069859654485	1.00398598747906	0.896679856207847	0.956856214013747	0.888659965920688	0.910514749454869	0.932281573811182	0.928527093518571	0.922784888297499	0.95036237676735	0.930208186950994	0.991511821443839	0.929085480782861	0.942818981007076	0.955038620207132	0.93215268151615	1.00000472909517	0.966885387111223	0.962866442623802	0.964364868341962	0.92981070478334	0.924885132484997
chr6	131111622	131162915	0.890849045223972	1.00733704394828	0.513798274182293	0.556200831336403	1.15344665301771	1.05963406137802	1.01404774972669	0.972622696409029	0.958866165451882	0.977643324418809	1.01409788598378	1.00170765074311	1.01684822442779	0.990208762049714	0.994001931580412	1.03386127217459	1.05813363376201	1.04799824381326	0.980482876334464	0.981887939701641	0.96772856883667	0.978656937244513	0.993627750568602	0.958471538576643	0.991889735980315	0.988189067582565	0.987170941296547	1.01014613256434	0.934177057806442	0.991974519815771	0.933878875129575	0.974747445923148	0.897673859619827	1.01596752790785	0.979650759097566	0.953882223358481	1.06752714104939	1.07738375954558	1.09160614938255	1.0926824819582	1.0382050486186	1.05805369241235	1.06081957924961	1.0993175143952	0.82990789333347	1.07993098493437	1.09226333916434	1.1173742078593	0.714742499415966	0.889989868773875	0.884374189798459	1.16915496536634	1.00812562566875	1.01731727315495	1.0352159856245	0.996655041770006	0.988423146345445	1.01273423785514	0.993422955789136	0.990118778419351	1.05534040684196	0.975836723875861	0.947085665317588	0.998372371988074	1.08436725769479	0.984161047085375	0.981346338982692	0.997375076649946	1.00105724463017	0.971312843505648	0.922555323113256	0.893702282646903	1.0073047988145	1.04133472470971	0.833908592813958	0.942805406154068	1.00119274683554	1.08375161475472	0.917069859654485	0.913684617329196	0.896679856207847	0.956856214013747	0.888659965920688	0.910514749454869	0.932281573811182	0.928527093518571	0.922784888297499	0.95036237676735	0.930208186950994	0.913501028630951	0.929085480782861	0.895542230122158	0.955038620207132	0.93215268151615	0.925052069616031	0.966885387111223	0.962866442623802	0.964364868341962	0.942319897104816	0.90193333057768
chr7	12045063	12095369	2.06004803149903	1.10547560188898	1.15842586300221	1.06552365058028	1.16604003635928	1.03411778553183	1.01351169664366	0.992086977731825	1.00298311535369	0.98422442135274	0.945538422876763	1.03516627451509	0.959641066689674	0.975737250535142	1.02254025587137	0.838824460522044	1.02797553321295	1.02981238578621	0.971934236399441	1.00222371139175	0.987362387872633	0.954263313111701	1.00496799193283	0.897836734490697	0.972499492178554	1.006747956382	0.988256405756297	1.00379673243253	0.897190189919604	1.06254757378488	0.946893758707486	1.01231313430393	0.981016087234837	1.0259392655271	0.834821461260956	1.03701060402212	0.838337169340246	0.754977890940516	0.837274841706974	0.793050631016486	0.832783880770108	0.870711499852465	0.898600684125452	0.848029567259495	0.8589817540551	0.808196356704075	0.884378094424928	0.64390881233802	0.755453440595384	0.921646366944007	0.478618278090742	0.473538874241807	0.946138704523322	0.995213569413645	0.991369458240517	0.900513862342882	1.01912432769297	0.979075287290996	0.995810156623967	1.02105445587823	1.00279582068349	0.983430113732561	0.925276130105777	0.965808089758201	1.06357717712207	0.987790655430553	1.00756921593617	0.986069053491609	0.997253630689217	0.988783669046939	0.89079738184492	0.931942672701409	0.919883405145471	0.938906432143612	1.06403392198821	0.954881477055178	0.975544998570465	0.992006266323064	0.939758246752217	1.03017694914387	0.998447691438444	0.84595652081951	0.960620654411465	0.939666374146974	0.938533061912019	0.961009819576943	0.889510515206203	0.96398441993073	0.97033578973305	0.944511899302727	0.950372829644656	0.948719577312581	0.914377644134708	0.974601141569187	0.969565263775815	0.907033051668741	0.969520081713169	0.938102472615843	0.928351715719097	0.896786736521581
chr7	69017968	69068374	1.68742551139703	1.1664062561267	1.03193594318104	1.03573812394413	1.54788431709823	1.01656749449114	1.02792034853096	0.975306481325348	0.988760025746199	0.971777223816017	1.09937385839001	1.13204347281576	0.987339547917161	0.975737250535142	1.00603320385309	1.56597104557287	0.982607164902372	0.889200932042444	0.954062253716857	0.991123765878536	1.00401203057362	1.13075471039928	0.978650709254873	1.02130432555973	0.961824272765232	0.958922522171107	0.987218398259679	0.958980114441367	0.897190189919604	0.872283641143216	0.928820837310688	0.984587264912306	0.981016087234837	1.01808069627325	0.983489886447556	1.03701060402212	1.23712412367592	1.26139693878281	1.27533941154479	1.22711060058223	1.25575716441341	1.44801255280482	1.30134645956249	1.26280335555747	1.26719644794074	1.2897478662038	1.12709251781041	1.46852310013398	1.10748383678896	1.47198235569565	1.37347136436705	1.15600272500351	1.27756602210139	0.995213569413645	0.991369458240517	0.863730365559104	1.01912432769297	0.979075287290996	0.995810156623967	1.02105445587823	0.97777280436309	0.983430113732561	0.925276130105777	0.965808089758201	2.39857202561276	0.981439169131026	0.960320538225218	0.986069053491609	1.01703589797419	0.988056690136169	1.3573524147008	0.971568391214321	1.03510601405285	0.938906432143612	0.956761805835	0.954881477055178	0.975544998570465	0.992006266323064	1.74400130618733	1.60064354802292	1.43543200965082	1.55772943591089	1.45758502137877	1.50679931491663	1.38781590194976	1.56170293670229	1.35442236066648	1.36835464837998	1.5941361716857	1.4379297506442	1.69386916868781	1.41188732428097	1.35158268034211	1.39863291018518	1.58444254939707	1.57360373010972	1.43859142995431	1.53610504553907	1.37712288830689	1.45678183847499
chr7	122787146	122837919	2.10254614897121	1.06377728495705	1.03193594318104	1.03573812394413	1.62025238415072	0.97807810974995	1.02792034853096	0.975306481325348	0.988760025746199	0.971777223816017	1.02797319853389	1.02194331968101	0.987339547917161	1.08404503189636	1.00603320385309	1.45526086181071	0.982607164902372	1.02780483277471	0.954062253716857	0.991123765878536	0.975677920741816	0.966775341773927	0.978650709254873	1.02130432555973	0.961824272765232	0.958922522171107	0.987218398259679	0.8465855230339	0.897190189919604	1.05395900875225	0.928820837310688	0.984587264912306	0.981016087234837	1.01808069627325	0.983489886447556	1.03701060402212	1.66013597761045	1.69459736040981	1.72890951936594	1.65869217304787	1.75456158244128	1.74365844645813	1.72455164947767	1.75852771097538	1.72205160986495	1.77705776908928	1.55769678918287	1.82287804536182	1.27423823292394	1.78371173449291	1.80049635490076	1.75734030285303	0.974438966340095	0.995213569413645	0.991369458240517	0.994856919543739	1.07422092759658	0.979075287290996	0.995810156623967	1.02105445587823	1.01058563442601	0.983430113732561	0.925276130105777	0.965808089758201	3.05526132785325	0.981439169131026	1.00099546035158	0.986069053491609	1.01703589797419	0.988056690136169	1.87900330725886	1.10086260820973	1.03510601405285	0.938906432143612	1.0388784721179	1.02573486801433	0.975544998570465	0.992006266323064	1.7506060970827	1.91840596965576	1.7960021934206	1.78548829358813	1.83547252619864	1.87092834689201	1.85937279967684	1.88240510738041	1.86635138637066	1.87327835349656	1.89988311415667	1.86470198323192	1.90672737148529	1.92878871763402	1.67918991052116	1.87973989720562	1.88164755870073	1.95370059864059	1.86834275345424	2.07452089304345	1.90993084234132	1.90676919934698
chr8	18046483	18097831	0.620426497007243	1.08412394529268	1.09720115557263	1.13204392608213	1.61940592471653	1.05385300675354	1.01085949314784	1.0046759863825	1.00562743852326	0.985703592616069	1.03488685799249	1.0361820110843	0.954353779484555	1.02012571943661	0.9954919400076	1.62671790787485	0.975223588525139	0.996170590794111	0.989241651145978	1.02651284373409	1.04497581541066	0.944560156426454	1.00912323414296	1.02652667791439	0.982628804691463	1.04740427557231	1.00908196909711	1.0291855677413	0.971246791210236	0.996996152340889	1.02887850759329	1.06754097929609	1.05835268402776	1.03090723873	1.04739263915638	1.01423425934239	1.73732419647653	1.80536885092401	1.56713031708261	1.69551086662367	1.89194010757155	1.99929256504655	1.72346448231911	1.70731117683087	1.63227507851781	1.60571481194346	1.75111549696534	1.76580818215341	1.41350417709381	1.63001772447399	1.21672262475429	1.92962164625864	0.974400753769448	1.00974681666511	0.984146279908465	1.04417981518171	1.10615727723801	0.996734356771382	1.02868497063981	0.929844446715238	1.04081856295494	1.00878238259809	0.941821820545133	1.00367719723216	3.08596690290722	1.02043507960911	1.01233277867541	1.03710497550785	1.0010426778076	1.00214736266427	1.87577207367788	0.8649735469864	1.00416194621077	1.01135029256654	1.02631391758574	1.05347234058825	1.02205656233854	0.818774875061747	1.61549197018423	1.90799933461288	1.88599615606403	1.91522209264937	1.73120744514048	1.8945990968447	1.84006969804257	1.96842623898822	1.8756098891646	2.15092813898044	2.14837664443839	1.92461899603161	1.71136374660852	1.8278915532839	1.83173399760778	1.84965861494412	1.79682153094692	1.9793512908496	1.68910339004908	2.4286282591627	1.84223613486031	2.17907974035273
